user_id,gender,age,region
7363,Ж,28,Нижегородская область
7364,М,29,Краснодарский край
7365,М,28,Нижегородская область
7366,М,27,Санкт-Петербург
7367,М,30,Краснодарский край
7368,Ж,31,Нижегородская область
7369,Ж,39,Санкт-Петербург
7370,Ж,36,Санкт-Петербург
7371,Ж,38,Санкт-Петербург
7372,Ж,35,Краснодарский край
7373,Ж,36,Краснодарский край
7374,М,31,Нижегородская область
7375,Ж,33,Краснодарский край
7376,М,33,Санкт-Петербург
7377,Ж,33,Краснодарский край
7378,М,34,Краснодарский край
7379,Ж,38,Краснодарский край
7380,М,43,Краснодарский край
7381,Ж,29,Краснодарский край
7382,Ж,30,Иркутская область
7383,Ж,28,Нижегородская область
7384,Ж,32,Краснодарский край
7385,М,31,Краснодарский край
7386,Ж,29,Санкт-Петербург
7387,Ж,33,Санкт-Петербург
7388,Ж,33,Нижегородская область
7389,Ж,29,Санкт-Петербург
7390,М,32,Оренбургская область
7391,М,30,Иркутская область
7392,Ж,35,Краснодарский край
7393,Ж,33,Иркутская область
7394,М,29,Краснодарский край
7395,Ж,32,Иркутская область
7396,Ж,36,Санкт-Петербург
7397,Ж,38,Иркутская область
7398,Ж,35,Краснодарский край
7399,М,26,Оренбургская область
7400,Ж,25,Иркутская область
7401,Ж,36,Краснодарский край
7402,М,33,Нижегородская область
7403,М,36,Краснодарский край
7404,Ж,37,Иркутская область
7405,М,30,Краснодарский край
7406,М,35,Краснодарский край
7407,М,36,Иркутская область
7408,Ж,30,Краснодарский край
7409,Ж,30,Иркутская область
7410,Ж,32,Краснодарский край
7411,Ж,38,Краснодарский край
7412,М,29,Краснодарский край
7413,М,42,Краснодарский край
7414,Ж,34,Краснодарский край
7415,М,26,Нижегородская область
7416,М,41,Краснодарский край
7417,Ж,35,Санкт-Петербург
7418,М,34,Краснодарский край
7419,М,40,Иркутская область
7420,Ж,32,Санкт-Петербург
7421,Ж,33,Санкт-Петербург
7422,М,31,Краснодарский край
7423,Ж,41,Иркутская область
7424,Ж,29,Краснодарский край
7425,М,27,Иркутская область
7426,Ж,29,Иркутская область
7427,Ж,41,Краснодарский край
7428,М,36,Краснодарский край
7429,Ж,32,Санкт-Петербург
7430,Ж,37,Краснодарский край
7431,М,38,Краснодарский край
7432,Ж,34,Иркутская область
7433,М,34,Нижегородская область
7434,Ж,27,Краснодарский край
7435,Ж,41,Санкт-Петербург
7436,Ж,32,Краснодарский край
7437,М,35,Санкт-Петербург
7438,М,26,Санкт-Петербург
7439,М,30,Иркутская область
7440,Ж,36,Иркутская область
7441,М,29,Краснодарский край
7442,М,42,Иркутская область
7443,Ж,34,Нижегородская область
7444,М,22,Санкт-Петербург
7445,Ж,36,Иркутская область
7446,М,34,Иркутская область
7447,Ж,37,Санкт-Петербург
7448,Ж,35,Санкт-Петербург
7449,Ж,30,Оренбургская область
7450,М,34,Краснодарский край
7451,М,40,Санкт-Петербург
7452,М,40,Республика Адыгея
7453,М,31,Иркутская область
7454,Ж,26,Санкт-Петербург
7455,М,31,Санкт-Петербург
7456,М,28,Иркутская область
7457,Ж,29,Краснодарский край
7458,М,27,Астраханская область
7459,М,33,Краснодарский край
7460,Ж,33,Нижегородская область
7461,Ж,34,Иркутская область
7462,Ж,25,Краснодарский край
7463,М,37,Краснодарский край
7464,М,30,Краснодарский край
7465,Ж,28,Иркутская область
7466,М,45,Оренбургская область
7467,Ж,40,Краснодарский край
7468,Ж,30,Астраханская область
7469,Ж,34,Краснодарский край
7470,Ж,35,Санкт-Петербург
7471,Ж,33,Краснодарский край
